case_id,date,zip_code,crime_type
455024,2025-09-24,14214,Drug Offense
444058,2025-09-24,14214,Theft
233686,2025-09-24,14214,Assault
381379,2025-09-24,14205,Drug Offense
943388,2025-09-24,14205,Burglary
526781,2025-09-24,14205,Burglary
289140,2025-09-24,14205,Assault
893715,2025-09-24,14205,Burglary
662447,2025-09-24,14205,Assault
599546,2025-09-24,14205,Drug Offense
831866,2025-09-24,14215,Vandalism
189930,2025-09-24,14215,Vandalism
123263,2025-09-24,14215,Burglary
727394,2025-09-24,14215,Burglary
443549,2025-09-24,14215,Vandalism
391467,2025-09-24,14220,Assault
349835,2025-09-24,14220,Fraud
231773,2025-09-24,14220,Drug Offense
875430,2025-09-24,14220,Assault
967323,2025-09-24,14220,Theft
576058,2025-09-24,14220,Fraud
797656,2025-09-24,14207,Burglary
704196,2025-09-24,14207,Theft
699625,2025-09-24,14207,Vandalism
588342,2025-09-24,14207,Drug Offense
784257,2025-09-24,14207,Vandalism
217723,2025-09-24,14207,Drug Offense
544084,2025-09-24,14207,Fraud
187194,2025-09-24,14219,Theft
847507,2025-09-24,14219,Fraud
800602,2025-09-24,14219,Assault
470270,2025-09-24,14219,Theft
986332,2025-09-24,14219,Fraud
477417,2025-09-25,14220,Drug Offense
193703,2025-09-25,14220,Vandalism
662035,2025-09-25,14220,Drug Offense
378586,2025-09-25,14220,Burglary
809011,2025-09-25,14220,Theft
657798,2025-09-25,14220,Assault
566948,2025-09-25,14220,Vandalism
268893,2025-09-25,14217,Fraud
311955,2025-09-25,14217,Fraud
949082,2025-09-25,14217,Theft
877177,2025-09-25,14217,Drug Offense
288318,2025-09-25,14217,Vandalism
768726,2025-09-25,14217,Theft
493824,2025-09-25,14218,Fraud
203147,2025-09-25,14218,Vandalism
711266,2025-09-25,14218,Assault
244671,2025-09-25,14216,Assault
195819,2025-09-25,14216,Fraud
344203,2025-09-25,14216,Assault
591293,2025-09-25,14216,Theft
834658,2025-09-25,14201,Assault
849673,2025-09-25,14201,Vandalism
713035,2025-09-25,14201,Drug Offense
805840,2025-09-25,14201,Fraud
703176,2025-09-25,14201,Theft
240150,2025-09-25,14201,Assault
279542,2025-09-25,14203,Vandalism
472352,2025-09-25,14203,Drug Offense
980190,2025-09-25,14203,Assault
585750,2025-09-25,14203,Assault
983412,2025-09-25,14203,Vandalism
346281,2025-09-25,14203,Fraud
146362,2025-09-25,14203,Assault
668782,2025-09-25,14213,Assault
563323,2025-09-25,14213,Assault
372062,2025-09-25,14213,Fraud
780839,2025-09-25,14213,Drug Offense
588390,2025-09-25,14202,Vandalism
955464,2025-09-25,14202,Fraud
307243,2025-09-25,14202,Vandalism
857337,2025-09-25,14202,Vandalism
277065,2025-09-25,14202,Fraud
251601,2025-09-25,14207,Vandalism
591245,2025-09-25,14207,Assault
257884,2025-09-25,14207,Drug Offense
307717,2025-09-25,14207,Vandalism
609979,2025-09-25,14207,Drug Offense
456752,2025-09-25,14207,Drug Offense
540767,2025-09-25,14204,Theft
955873,2025-09-25,14204,Vandalism
294735,2025-09-25,14204,Burglary
370671,2025-09-25,14204,Drug Offense
588783,2025-09-25,14211,Assault
739681,2025-09-25,14211,Theft
151391,2025-09-25,14211,Fraud
271992,2025-09-25,14211,Fraud
872257,2025-09-25,14211,Drug Offense
344168,2025-09-25,14211,Vandalism
534670,2025-09-25,14211,Drug Offense
807642,2025-09-26,14206,Drug Offense
829032,2025-09-26,14206,Assault
974758,2025-09-26,14206,Theft
574454,2025-09-26,14201,Theft
397804,2025-09-26,14201,Drug Offense
468415,2025-09-26,14201,Burglary
762212,2025-09-26,14201,Burglary
138265,2025-09-26,14201,Vandalism
508899,2025-09-26,14201,Drug Offense
114590,2025-09-26,14201,Assault
809726,2025-09-26,14216,Drug Offense
789800,2025-09-26,14216,Assault
685804,2025-09-26,14216,Theft
130485,2025-09-26,14216,Theft
624185,2025-09-26,14216,Burglary
861374,2025-09-26,14211,Burglary
958433,2025-09-26,14211,Fraud
892519,2025-09-26,14211,Theft
113007,2025-09-26,14211,Theft
970072,2025-09-26,14211,Theft
684541,2025-09-26,14211,Fraud
861630,2025-09-26,14208,Burglary
384872,2025-09-26,14208,Fraud
364194,2025-09-26,14208,Drug Offense
201095,2025-09-26,14208,Vandalism
132143,2025-09-26,14208,Drug Offense
588627,2025-09-26,14208,Vandalism
514934,2025-09-26,14217,Assault
838639,2025-09-26,14217,Burglary
838994,2025-09-26,14217,Drug Offense
349200,2025-09-26,14217,Drug Offense
279292,2025-09-26,14217,Fraud
447182,2025-09-26,14218,Drug Offense
335603,2025-09-26,14218,Assault
637037,2025-09-26,14218,Theft
676559,2025-09-26,14218,Drug Offense
235534,2025-09-26,14212,Theft
624361,2025-09-26,14212,Assault
744702,2025-09-26,14212,Assault
751475,2025-09-26,14212,Vandalism
116914,2025-09-26,14212,Drug Offense
133253,2025-09-26,14215,Assault
102413,2025-09-26,14215,Drug Offense
110431,2025-09-26,14215,Assault
619070,2025-09-26,14215,Drug Offense
238822,2025-09-26,14215,Vandalism
112482,2025-09-26,14219,Burglary
537823,2025-09-26,14219,Vandalism
146236,2025-09-26,14219,Burglary
129661,2025-09-26,14219,Assault
884998,2025-09-26,14219,Vandalism
275231,2025-09-26,14219,Fraud
792559,2025-09-26,14210,Theft
135023,2025-09-26,14210,Vandalism
290248,2025-09-26,14210,Burglary
946496,2025-09-26,14210,Assault
185646,2025-09-26,14210,Theft
386679,2025-09-26,14202,Fraud
387686,2025-09-26,14202,Fraud
509781,2025-09-26,14202,Drug Offense
598488,2025-09-26,14202,Theft
214197,2025-09-26,14202,Fraud
223710,2025-09-26,14204,Theft
239873,2025-09-26,14204,Drug Offense
507397,2025-09-26,14204,Fraud
438883,2025-09-26,14204,Fraud
544857,2025-09-26,14204,Drug Offense
686718,2025-09-26,14213,Theft
364408,2025-09-26,14213,Theft
178973,2025-09-26,14213,Burglary
411950,2025-09-26,14213,Assault
463797,2025-09-26,14213,Drug Offense
272576,2025-09-27,14213,Vandalism
840687,2025-09-27,14213,Drug Offense
850067,2025-09-27,14213,Assault
900524,2025-09-27,14216,Burglary
605220,2025-09-27,14216,Assault
484348,2025-09-27,14216,Burglary
770953,2025-09-27,14216,Burglary
405776,2025-09-27,14216,Burglary
615178,2025-09-27,14204,Vandalism
323942,2025-09-27,14204,Vandalism
459778,2025-09-27,14204,Vandalism
891708,2025-09-27,14204,Assault
253217,2025-09-27,14204,Vandalism
983245,2025-09-27,14205,Vandalism
393951,2025-09-27,14205,Burglary
522590,2025-09-27,14205,Theft
481792,2025-09-27,14205,Theft
800844,2025-09-27,14205,Vandalism
143868,2025-09-27,14205,Assault
203000,2025-09-27,14205,Fraud
674835,2025-09-27,14214,Fraud
915547,2025-09-27,14214,Vandalism
177486,2025-09-27,14214,Drug Offense
472017,2025-09-27,14214,Fraud
960161,2025-09-27,14209,Vandalism
746756,2025-09-27,14209,Vandalism
162703,2025-09-27,14209,Vandalism
290106,2025-09-27,14209,Theft
238516,2025-09-27,14209,Burglary
137692,2025-09-27,14209,Vandalism
369425,2025-09-27,14209,Assault
948049,2025-09-27,14219,Burglary
547877,2025-09-27,14219,Assault
411530,2025-09-27,14219,Fraud
772769,2025-09-27,14219,Drug Offense
662167,2025-09-27,14219,Theft
924030,2025-09-27,14219,Drug Offense
518652,2025-09-27,14219,Theft
164961,2025-09-27,14201,Fraud
674497,2025-09-27,14201,Burglary
252215,2025-09-27,14201,Theft
397875,2025-09-27,14210,Theft
238374,2025-09-27,14210,Vandalism
936575,2025-09-27,14210,Assault
647822,2025-09-27,14210,Burglary
349227,2025-09-27,14210,Theft
485797,2025-09-27,14210,Assault
797697,2025-09-27,14210,Drug Offense
873638,2025-09-27,14211,Fraud
814247,2025-09-27,14211,Assault
661803,2025-09-27,14211,Theft
506415,2025-09-27,14211,Theft
737658,2025-09-27,14211,Vandalism
985609,2025-09-27,14211,Burglary
637188,2025-09-27,14211,Fraud
505519,2025-09-27,14203,Drug Offense
186470,2025-09-27,14203,Assault
984893,2025-09-27,14203,Theft
211616,2025-09-27,14220,Theft
338572,2025-09-27,14220,Theft
113729,2025-09-27,14220,Theft
177346,2025-09-27,14220,Drug Offense
466857,2025-09-27,14220,Assault
981664,2025-09-28,14217,Drug Offense
159541,2025-09-28,14217,Assault
479767,2025-09-28,14217,Fraud
871078,2025-09-28,14217,Vandalism
360084,2025-09-28,14217,Assault
325410,2025-09-28,14216,Drug Offense
694354,2025-09-28,14216,Drug Offense
895184,2025-09-28,14216,Vandalism
151065,2025-09-28,14216,Theft
344360,2025-09-28,14203,Fraud
459399,2025-09-28,14203,Drug Offense
493301,2025-09-28,14203,Drug Offense
581544,2025-09-28,14203,Vandalism
574108,2025-09-28,14203,Fraud
833238,2025-09-28,14203,Drug Offense
211384,2025-09-28,14203,Burglary
942355,2025-09-28,14209,Burglary
121582,2025-09-28,14209,Theft
881945,2025-09-28,14209,Theft
758483,2025-09-28,14208,Fraud
942211,2025-09-28,14208,Burglary
329529,2025-09-28,14208,Fraud
140809,2025-09-28,14208,Drug Offense
667591,2025-09-28,14208,Burglary
423310,2025-09-28,14208,Drug Offense
479316,2025-09-28,14207,Burglary
504875,2025-09-28,14207,Vandalism
800357,2025-09-28,14207,Drug Offense
246258,2025-09-28,14213,Assault
674831,2025-09-28,14213,Drug Offense
104804,2025-09-28,14213,Vandalism
722516,2025-09-28,14213,Vandalism
748199,2025-09-28,14213,Theft
906886,2025-09-28,14215,Theft
160060,2025-09-28,14215,Burglary
713303,2025-09-28,14215,Assault
633017,2025-09-28,14215,Theft
656151,2025-09-28,14215,Burglary
630635,2025-09-28,14215,Assault
608428,2025-09-28,14220,Vandalism
646407,2025-09-28,14220,Vandalism
630141,2025-09-28,14220,Assault
635813,2025-09-28,14220,Drug Offense
678404,2025-09-28,14220,Fraud
561167,2025-09-28,14220,Burglary
295053,2025-09-28,14211,Drug Offense
594482,2025-09-28,14211,Vandalism
404836,2025-09-28,14211,Assault
301742,2025-09-28,14211,Vandalism
764054,2025-09-28,14211,Drug Offense
434388,2025-09-28,14211,Drug Offense
852185,2025-09-28,14211,Fraud
907618,2025-09-28,14212,Fraud
681855,2025-09-28,14212,Vandalism
434953,2025-09-28,14212,Vandalism
303317,2025-09-28,14212,Vandalism
926435,2025-09-28,14201,Drug Offense
341644,2025-09-28,14201,Theft
732476,2025-09-28,14201,Fraud
373786,2025-09-28,14201,Vandalism
197496,2025-09-28,14201,Vandalism
638992,2025-09-28,14205,Burglary
495658,2025-09-28,14205,Assault
402900,2025-09-28,14205,Drug Offense
186610,2025-09-28,14205,Assault
812919,2025-09-28,14205,Drug Offense
336928,2025-09-28,14205,Fraud
657705,2025-09-28,14214,Drug Offense
610649,2025-09-28,14214,Vandalism
801944,2025-09-28,14214,Vandalism
981676,2025-09-28,14214,Burglary
330523,2025-09-28,14214,Assault
334640,2025-09-28,14214,Fraud
602907,2025-09-28,14214,Drug Offense
814998,2025-09-28,14202,Drug Offense
652849,2025-09-28,14202,Fraud
602852,2025-09-28,14202,Drug Offense
745398,2025-09-29,14210,Drug Offense
297656,2025-09-29,14210,Theft
383281,2025-09-29,14210,Drug Offense
325830,2025-09-29,14210,Fraud
962994,2025-09-29,14210,Drug Offense
974634,2025-09-29,14210,Assault
223819,2025-09-29,14211,Vandalism
263298,2025-09-29,14211,Fraud
120491,2025-09-29,14211,Burglary
367817,2025-09-29,14211,Drug Offense
872988,2025-09-29,14211,Drug Offense
710768,2025-09-29,14211,Fraud
795062,2025-09-29,14204,Drug Offense
808263,2025-09-29,14204,Drug Offense
281505,2025-09-29,14204,Assault
333677,2025-09-29,14204,Vandalism
849636,2025-09-29,14204,Theft
475249,2025-09-29,14204,Theft
437078,2025-09-29,14202,Fraud
402843,2025-09-29,14202,Theft
204263,2025-09-29,14202,Fraud
854829,2025-09-29,14202,Vandalism
154737,2025-09-29,14202,Drug Offense
490151,2025-09-29,14214,Drug Offense
359918,2025-09-29,14214,Assault
340404,2025-09-29,14214,Fraud
206739,2025-09-29,14214,Drug Offense
766324,2025-09-29,14214,Theft
604059,2025-09-29,14214,Fraud
618899,2025-09-29,14208,Drug Offense
691798,2025-09-29,14208,Drug Offense
767930,2025-09-29,14208,Burglary
214639,2025-09-29,14220,Fraud
295044,2025-09-29,14220,Assault
579470,2025-09-29,14220,Theft
481575,2025-09-29,14220,Burglary
855633,2025-09-29,14220,Assault
808698,2025-09-29,14220,Burglary
591373,2025-09-29,14220,Burglary
358700,2025-09-29,14213,Fraud
895474,2025-09-29,14213,Assault
721223,2025-09-29,14213,Fraud
676926,2025-09-29,14219,Drug Offense
366957,2025-09-29,14219,Assault
682472,2025-09-29,14219,Burglary
833407,2025-09-29,14219,Fraud
320442,2025-09-29,14203,Fraud
172562,2025-09-29,14203,Assault
637643,2025-09-29,14203,Drug Offense
246385,2025-09-29,14203,Drug Offense
315834,2025-09-29,14203,Vandalism
798619,2025-09-29,14216,Burglary
208216,2025-09-29,14216,Drug Offense
758927,2025-09-29,14216,Vandalism
803333,2025-09-29,14216,Vandalism
268814,2025-09-29,14216,Assault
302269,2025-09-29,14215,Fraud
872635,2025-09-29,14215,Theft
428919,2025-09-29,14215,Vandalism
766130,2025-09-30,14220,Drug Offense
739068,2025-09-30,14220,Vandalism
916002,2025-09-30,14220,Burglary
751214,2025-09-30,14202,Drug Offense
984019,2025-09-30,14202,Vandalism
904183,2025-09-30,14202,Drug Offense
280370,2025-09-30,14202,Burglary
397115,2025-09-30,14202,Drug Offense
287526,2025-09-30,14202,Theft
812314,2025-09-30,14211,Assault
998924,2025-09-30,14211,Fraud
611780,2025-09-30,14211,Drug Offense
127337,2025-09-30,14211,Burglary
349930,2025-09-30,14211,Fraud
251497,2025-09-30,14203,Vandalism
633936,2025-09-30,14203,Theft
500086,2025-09-30,14203,Vandalism
486706,2025-09-30,14203,Vandalism
971216,2025-09-30,14205,Vandalism
935234,2025-09-30,14205,Fraud
133168,2025-09-30,14205,Drug Offense
706920,2025-09-30,14205,Theft
197721,2025-09-30,14205,Drug Offense
275882,2025-09-30,14205,Fraud
630338,2025-09-30,14205,Theft
823277,2025-09-30,14218,Vandalism
697256,2025-09-30,14218,Theft
990882,2025-09-30,14218,Assault
116479,2025-09-30,14218,Assault
652149,2025-09-30,14218,Drug Offense
657338,2025-09-30,14218,Assault
577109,2025-09-30,14215,Assault
278356,2025-09-30,14215,Drug Offense
971829,2025-09-30,14215,Theft
759637,2025-09-30,14215,Theft
466641,2025-09-30,14215,Theft
507611,2025-09-30,14201,Assault
136810,2025-09-30,14201,Drug Offense
983523,2025-09-30,14201,Fraud
197030,2025-09-30,14201,Fraud
297429,2025-09-30,14201,Assault
381281,2025-09-30,14201,Fraud
762111,2025-09-30,14201,Vandalism
747977,2025-09-30,14219,Theft
556542,2025-09-30,14219,Drug Offense
967614,2025-09-30,14219,Theft
466676,2025-09-30,14204,Fraud
684485,2025-09-30,14204,Assault
235129,2025-09-30,14204,Fraud
527079,2025-09-30,14204,Theft
139463,2025-09-30,14204,Drug Offense
270192,2025-10-01,14210,Theft
863137,2025-10-01,14210,Burglary
579969,2025-10-01,14210,Fraud
922519,2025-10-01,14210,Theft
179121,2025-10-01,14210,Burglary
474646,2025-10-01,14210,Fraud
155350,2025-10-01,14210,Vandalism
741231,2025-10-01,14208,Theft
895225,2025-10-01,14208,Theft
426987,2025-10-01,14208,Assault
797769,2025-10-01,14214,Fraud
674949,2025-10-01,14214,Assault
589789,2025-10-01,14214,Theft
411800,2025-10-01,14214,Drug Offense
558618,2025-10-01,14214,Vandalism
991938,2025-10-01,14214,Assault
249402,2025-10-01,14214,Theft
905575,2025-10-01,14201,Assault
977281,2025-10-01,14201,Assault
778989,2025-10-01,14201,Drug Offense
468487,2025-10-01,14201,Burglary
250099,2025-10-01,14201,Fraud
320387,2025-10-01,14213,Assault
788964,2025-10-01,14213,Burglary
782353,2025-10-01,14213,Drug Offense
685565,2025-10-01,14213,Theft
331199,2025-10-01,14215,Fraud
635069,2025-10-01,14215,Drug Offense
970646,2025-10-01,14215,Fraud
741853,2025-10-01,14215,Theft
623637,2025-10-01,14219,Burglary
680573,2025-10-01,14219,Vandalism
441485,2025-10-01,14219,Burglary
662409,2025-10-01,14219,Vandalism
279238,2025-10-01,14212,Drug Offense
503915,2025-10-01,14212,Theft
998822,2025-10-01,14212,Assault
491929,2025-10-01,14212,Drug Offense
349372,2025-10-01,14212,Burglary
472256,2025-10-01,14212,Vandalism
197536,2025-10-01,14212,Burglary
342017,2025-10-01,14211,Drug Offense
980182,2025-10-01,14211,Burglary
496120,2025-10-01,14211,Vandalism
610911,2025-10-01,14211,Fraud
196905,2025-10-01,14211,Vandalism
481907,2025-10-01,14211,Theft
599485,2025-10-01,14211,Fraud
661545,2025-10-01,14202,Burglary
415723,2025-10-01,14202,Assault
242131,2025-10-01,14202,Drug Offense
793422,2025-10-01,14202,Burglary
410463,2025-10-01,14209,Vandalism
511061,2025-10-01,14209,Burglary
707484,2025-10-01,14209,Burglary
956336,2025-10-01,14204,Assault
540925,2025-10-01,14204,Assault
168516,2025-10-01,14204,Fraud
985369,2025-10-02,14205,Fraud
657814,2025-10-02,14205,Theft
643337,2025-10-02,14205,Drug Offense
328615,2025-10-02,14205,Fraud
560681,2025-10-02,14205,Burglary
105394,2025-10-02,14215,Theft
585724,2025-10-02,14215,Assault
666472,2025-10-02,14215,Theft
672497,2025-10-02,14215,Assault
517718,2025-10-02,14215,Vandalism
490732,2025-10-02,14215,Burglary
825980,2025-10-02,14206,Burglary
101597,2025-10-02,14206,Vandalism
214917,2025-10-02,14206,Vandalism
366645,2025-10-02,14206,Burglary
502238,2025-10-02,14206,Theft
728880,2025-10-02,14204,Assault
867468,2025-10-02,14204,Theft
787873,2025-10-02,14204,Theft
694748,2025-10-02,14204,Burglary
625913,2025-10-02,14204,Vandalism
134161,2025-10-02,14204,Assault
781616,2025-10-02,14204,Burglary
583355,2025-10-02,14208,Fraud
756708,2025-10-02,14208,Theft
592215,2025-10-02,14208,Vandalism
419583,2025-10-02,14208,Vandalism
172451,2025-10-02,14208,Burglary
288469,2025-10-02,14203,Fraud
721980,2025-10-02,14203,Burglary
636291,2025-10-02,14203,Burglary
532779,2025-10-02,14203,Vandalism
238096,2025-10-02,14203,Fraud
777785,2025-10-02,14203,Assault
674754,2025-10-02,14212,Fraud
879749,2025-10-02,14212,Vandalism
616278,2025-10-02,14212,Drug Offense
860328,2025-10-02,14212,Theft
588757,2025-10-02,14210,Drug Offense
745920,2025-10-02,14210,Burglary
901108,2025-10-02,14210,Assault
456431,2025-10-02,14210,Vandalism
408705,2025-10-02,14210,Assault
100326,2025-10-02,14216,Theft
564171,2025-10-02,14216,Fraud
590398,2025-10-02,14216,Fraud
928086,2025-10-02,14216,Assault
749544,2025-10-02,14216,Assault
779192,2025-10-02,14216,Drug Offense
435719,2025-10-02,14218,Theft
515247,2025-10-02,14218,Theft
742360,2025-10-02,14218,Assault
828238,2025-10-02,14218,Assault
571088,2025-10-02,14218,Fraud
643603,2025-10-02,14218,Drug Offense
313920,2025-10-02,14218,Assault
412986,2025-10-03,14214,Drug Offense
506298,2025-10-03,14214,Theft
348840,2025-10-03,14214,Fraud
109736,2025-10-03,14214,Theft
604947,2025-10-03,14214,Burglary
574837,2025-10-03,14214,Assault
162762,2025-10-03,14220,Assault
563254,2025-10-03,14220,Fraud
412634,2025-10-03,14220,Vandalism
571680,2025-10-03,14220,Fraud
692506,2025-10-03,14215,Burglary
435658,2025-10-03,14215,Drug Offense
661350,2025-10-03,14215,Assault
783956,2025-10-03,14215,Vandalism
670225,2025-10-03,14215,Drug Offense
462699,2025-10-03,14215,Theft
344266,2025-10-03,14213,Vandalism
930033,2025-10-03,14213,Fraud
324961,2025-10-03,14213,Burglary
319975,2025-10-03,14213,Assault
771310,2025-10-03,14202,Drug Offense
908143,2025-10-03,14202,Drug Offense
847081,2025-10-03,14202,Assault
731815,2025-10-03,14202,Theft
840380,2025-10-03,14206,Fraud
698312,2025-10-03,14206,Burglary
852560,2025-10-03,14206,Vandalism
807241,2025-10-03,14206,Assault
830004,2025-10-03,14206,Drug Offense
462416,2025-10-03,14206,Vandalism
912372,2025-10-03,14201,Theft
216011,2025-10-03,14201,Drug Offense
399561,2025-10-03,14201,Drug Offense
376812,2025-10-03,14201,Fraud
803747,2025-10-03,14201,Burglary
726280,2025-10-03,14212,Fraud
496856,2025-10-03,14212,Fraud
826763,2025-10-03,14212,Assault
727184,2025-10-03,14218,Theft
110434,2025-10-03,14218,Burglary
788772,2025-10-03,14218,Fraud
420012,2025-10-03,14218,Assault
588994,2025-10-03,14218,Burglary
197003,2025-10-03,14218,Assault
261565,2025-10-03,14210,Drug Offense
355263,2025-10-03,14210,Fraud
711154,2025-10-03,14210,Burglary
979268,2025-10-03,14210,Vandalism
185317,2025-10-03,14210,Assault
113104,2025-10-03,14216,Drug Offense
274738,2025-10-03,14216,Drug Offense
522363,2025-10-03,14216,Drug Offense
454285,2025-10-03,14216,Drug Offense
668109,2025-10-03,14216,Burglary
249555,2025-10-03,14216,Drug Offense
876508,2025-10-03,14217,Vandalism
796618,2025-10-03,14217,Vandalism
668413,2025-10-03,14217,Vandalism
837258,2025-10-03,14217,Drug Offense
728116,2025-10-03,14207,Fraud
387964,2025-10-03,14207,Theft
203528,2025-10-03,14207,Fraud
687870,2025-10-03,14207,Assault
389447,2025-10-03,14207,Burglary
898528,2025-10-03,14207,Theft
730285,2025-10-03,14207,Fraud
987914,2025-10-04,14214,Burglary
181380,2025-10-04,14214,Vandalism
341471,2025-10-04,14214,Vandalism
860373,2025-10-04,14213,Theft
958829,2025-10-04,14213,Assault
361906,2025-10-04,14213,Assault
253682,2025-10-04,14213,Assault
862792,2025-10-04,14213,Fraud
675876,2025-10-04,14213,Burglary
230521,2025-10-04,14213,Burglary
279765,2025-10-04,14212,Vandalism
549240,2025-10-04,14212,Assault
273655,2025-10-04,14212,Theft
774631,2025-10-04,14212,Vandalism
109957,2025-10-04,14212,Drug Offense
615628,2025-10-04,14212,Fraud
941584,2025-10-04,14212,Fraud
770657,2025-10-04,14211,Fraud
206310,2025-10-04,14211,Burglary
486990,2025-10-04,14211,Fraud
323349,2025-10-04,14211,Vandalism
900310,2025-10-04,14211,Assault
630117,2025-10-04,14211,Assault
483503,2025-10-04,14201,Fraud
591080,2025-10-04,14201,Fraud
351286,2025-10-04,14201,Fraud
906706,2025-10-04,14202,Fraud
401791,2025-10-04,14202,Drug Offense
144888,2025-10-04,14202,Assault
885012,2025-10-04,14202,Assault
136460,2025-10-04,14202,Fraud
469074,2025-10-04,14202,Drug Offense
556428,2025-10-04,14216,Drug Offense
448347,2025-10-04,14216,Drug Offense
947910,2025-10-04,14216,Burglary
945429,2025-10-04,14216,Burglary
271249,2025-10-04,14216,Burglary
223440,2025-10-04,14210,Vandalism
556840,2025-10-04,14210,Burglary
326302,2025-10-04,14210,Drug Offense
528813,2025-10-04,14210,Assault
286402,2025-10-04,14210,Burglary
526720,2025-10-04,14210,Drug Offense
193106,2025-10-04,14210,Drug Offense
602797,2025-10-04,14206,Vandalism
116820,2025-10-04,14206,Fraud
607730,2025-10-04,14206,Assault
300552,2025-10-04,14206,Vandalism
494850,2025-10-04,14220,Vandalism
874018,2025-10-04,14220,Assault
874384,2025-10-04,14220,Assault
157447,2025-10-04,14205,Assault
424730,2025-10-04,14205,Assault
646202,2025-10-04,14205,Theft
171787,2025-10-04,14219,Theft
433907,2025-10-04,14219,Burglary
741268,2025-10-04,14219,Drug Offense
209453,2025-10-04,14219,Drug Offense
774348,2025-10-04,14219,Fraud
120830,2025-10-04,14219,Drug Offense
964172,2025-10-04,14215,Assault
800699,2025-10-04,14215,Theft
922808,2025-10-04,14215,Vandalism
723254,2025-10-04,14215,Burglary
613959,2025-10-04,14215,Fraud
514801,2025-10-04,14215,Vandalism
596693,2025-10-04,14215,Vandalism
614917,2025-10-05,14207,Drug Offense
985437,2025-10-05,14207,Theft
961213,2025-10-05,14207,Theft
512804,2025-10-05,14207,Theft
890011,2025-10-05,14207,Vandalism
943763,2025-10-05,14207,Burglary
400880,2025-10-05,14203,Assault
189322,2025-10-05,14203,Assault
674745,2025-10-05,14203,Drug Offense
445579,2025-10-05,14206,Theft
869635,2025-10-05,14206,Drug Offense
229151,2025-10-05,14206,Assault
237017,2025-10-05,14206,Fraud
451417,2025-10-05,14211,Burglary
388393,2025-10-05,14211,Vandalism
849428,2025-10-05,14211,Theft
779143,2025-10-05,14211,Drug Offense
428944,2025-10-05,14211,Drug Offense
144982,2025-10-05,14211,Vandalism
984204,2025-10-05,14219,Assault
350202,2025-10-05,14219,Vandalism
166885,2025-10-05,14219,Drug Offense
408502,2025-10-05,14219,Theft
198783,2025-10-05,14219,Vandalism
109037,2025-10-05,14219,Fraud
553167,2025-10-05,14219,Burglary
542467,2025-10-05,14216,Burglary
653811,2025-10-05,14216,Vandalism
360199,2025-10-05,14216,Theft
501706,2025-10-05,14208,Fraud
254152,2025-10-05,14208,Drug Offense
692647,2025-10-05,14208,Assault
105925,2025-10-05,14210,Drug Offense
885629,2025-10-05,14210,Drug Offense
671181,2025-10-05,14210,Fraud
503708,2025-10-05,14201,Vandalism
327175,2025-10-05,14201,Burglary
749523,2025-10-05,14201,Theft
766709,2025-10-05,14201,Theft
439956,2025-10-05,14201,Assault
855203,2025-10-05,14201,Drug Offense
528167,2025-10-05,14215,Drug Offense
705605,2025-10-05,14215,Fraud
252185,2025-10-05,14215,Theft
706372,2025-10-05,14215,Theft
363783,2025-10-05,14215,Assault
497988,2025-10-05,14215,Assault
395884,2025-10-05,14209,Burglary
839208,2025-10-05,14209,Assault
778820,2025-10-05,14209,Vandalism
489554,2025-10-05,14209,Theft
915613,2025-10-05,14220,Assault
342863,2025-10-05,14220,Fraud
128999,2025-10-05,14220,Drug Offense
748330,2025-10-05,14220,Theft
895228,2025-10-06,14210,Vandalism
586403,2025-10-06,14210,Theft
175718,2025-10-06,14210,Drug Offense
803524,2025-10-06,14210,Assault
266643,2025-10-06,14210,Vandalism
201824,2025-10-06,14213,Vandalism
455803,2025-10-06,14213,Theft
930251,2025-10-06,14213,Assault
535636,2025-10-06,14213,Theft
704020,2025-10-06,14213,Theft
533957,2025-10-06,14218,Theft
851300,2025-10-06,14218,Theft
885413,2025-10-06,14218,Assault
266720,2025-10-06,14218,Theft
226790,2025-10-06,14218,Vandalism
631420,2025-10-06,14218,Fraud
755925,2025-10-06,14218,Assault
323851,2025-10-06,14220,Burglary
474554,2025-10-06,14220,Vandalism
130407,2025-10-06,14220,Burglary
381888,2025-10-06,14220,Burglary
758609,2025-10-06,14220,Vandalism
553243,2025-10-06,14220,Fraud
164120,2025-10-06,14220,Assault
528842,2025-10-06,14202,Assault
383518,2025-10-06,14202,Assault
635805,2025-10-06,14202,Theft
574277,2025-10-06,14202,Fraud
501906,2025-10-06,14202,Drug Offense
676369,2025-10-06,14202,Vandalism
316305,2025-10-06,14202,Theft
324931,2025-10-06,14212,Theft
696670,2025-10-06,14212,Fraud
799284,2025-10-06,14212,Fraud
978033,2025-10-06,14204,Burglary
635989,2025-10-06,14204,Fraud
588089,2025-10-06,14204,Fraud
986336,2025-10-06,14217,Fraud
451516,2025-10-06,14217,Drug Offense
121011,2025-10-06,14217,Fraud
188122,2025-10-06,14211,Assault
789310,2025-10-06,14211,Theft
236885,2025-10-06,14211,Theft
605027,2025-10-06,14211,Drug Offense
139598,2025-10-06,14214,Burglary
842914,2025-10-06,14214,Drug Offense
414499,2025-10-06,14214,Drug Offense
987140,2025-10-06,14214,Drug Offense
899368,2025-10-06,14214,Assault
961469,2025-10-06,14214,Assault
825745,2025-10-06,14214,Burglary
